,StopPointRef,CommonName_x,LocalityName_x,LocalityQualifier,AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName_y,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName_y,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
6081,0180BAC31006,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31006,bthawgt,,,Marksbury Church,en,,,,,A39,en,,,NE-bound,en,NE,E0052924,Marksbury,,,,,,,0,U,366625,162347,-2.4807233848,51.3592026859,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
6082,0180BAC31006,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31006,bthawgt,,,Marksbury Church,en,,,,,A39,en,,,NE-bound,en,NE,E0052924,Marksbury,,,,,,,0,U,366625,162347,-2.4807233848,51.3592026859,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
6083,0180BAC31006,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31006,bthawgt,,,Marksbury Church,en,,,,,A39,en,,,NE-bound,en,NE,E0052924,Marksbury,,,,,,,0,U,366625,162347,-2.4807233848,51.3592026859,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
6084,0180BAC31006,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31006,bthawgt,,,Marksbury Church,en,,,,,A39,en,,,NE-bound,en,NE,E0052924,Marksbury,,,,,,,0,U,366625,162347,-2.4807233848,51.3592026859,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
6085,0180BAC30735,Two Headed Man,Compton Dando,Bath & NE Somerset,0180BAC30735,bthawmt,,,Two Headed Man,en,,,,,B3116,en,,,N-bound,en,N,E0052910,Compton Dando,,,,,,,0,U,366806,164061,-2.4782844128,51.3746249419,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6086,0180BAC30735,Two Headed Man,Compton Dando,Bath & NE Somerset,0180BAC30735,bthawmt,,,Two Headed Man,en,,,,,B3116,en,,,N-bound,en,N,E0052910,Compton Dando,,,,,,,0,U,366806,164061,-2.4782844128,51.3746249419,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6087,0180BAC30735,Two Headed Man,Compton Dando,Bath & NE Somerset,0180BAC30735,bthawmt,,,Two Headed Man,en,,,,,B3116,en,,,N-bound,en,N,E0052910,Compton Dando,,,,,,,0,U,366806,164061,-2.4782844128,51.3746249419,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6088,0180BAC30734,Burnett Hill,Burnett,Bath & NE Somerset,0180BAC30734,bthawgm,,,Burnett Hill,en,,,,,Burnett Hill,en,,,N-bound,en,N,E0034985,Burnett,,,,,,,0,U,366618,165340,-2.4811058989,51.3861141239,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6089,0180BAC30734,Burnett Hill,Burnett,Bath & NE Somerset,0180BAC30734,bthawgm,,,Burnett Hill,en,,,,,Burnett Hill,en,,,N-bound,en,N,E0034985,Burnett,,,,,,,0,U,366618,165340,-2.4811058989,51.3861141239,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6090,0180BAC30734,Burnett Hill,Burnett,Bath & NE Somerset,0180BAC30734,bthawgm,,,Burnett Hill,en,,,,,Burnett Hill,en,,,N-bound,en,N,E0034985,Burnett,,,,,,,0,U,366618,165340,-2.4811058989,51.3861141239,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6091,0180BAC30732,Uplands,Burnett,Bath & NE Somerset,0180BAC30732,bthatpd,,,Uplands,en,,,,,Wellsway,en,,,N-bound,en,N,E0034985,Burnett,,,,,,,0,U,366195,166279,-2.4872741912,51.3945320875,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6092,0180BAC30732,Uplands,Burnett,Bath & NE Somerset,0180BAC30732,bthatpd,,,Uplands,en,,,,,Wellsway,en,,,N-bound,en,N,E0034985,Burnett,,,,,,,0,U,366195,166279,-2.4872741912,51.3945320875,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6093,0180BAC30732,Uplands,Burnett,Bath & NE Somerset,0180BAC30732,bthatpd,,,Uplands,en,,,,,Wellsway,en,,,N-bound,en,N,E0034985,Burnett,,,,,,,0,U,366195,166279,-2.4872741912,51.3945320875,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
6094,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6095,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6096,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6097,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6098,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6099,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6100,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6101,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6102,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6103,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6104,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6105,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6106,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6107,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6108,0180BAC30706,Wellsway,Keynsham,Bath & NE Somerset,0180BAC30706,bthapwd,,,Wellsway,en,,,,,,,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365756,168259,-2.4937755686,51.4123089184,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
6109,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6110,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6111,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6112,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6113,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6114,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6115,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6116,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6117,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6118,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6119,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6120,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6121,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6122,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6123,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6124,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6125,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6126,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6127,0180BAC30701,Post Office,Keynsham,Bath & NE Somerset,0180BAC30701,bthapdg,,,Post Office,en,,,,,High Street,en,,,N-bound,en,N,E0054815,Keynsham,Bristol,,,,,,0,U,365423,168641,-2.4986009516,51.4157234072,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
6128,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6129,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6130,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6131,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6132,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6133,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6134,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6135,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6136,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6137,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6138,0180BAC30696,Keynsham Church,Keynsham,Bath & NE Somerset,0180BAC30696,bthamwt,,,Keynsham Church,en,,,,,Bristol Road,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,365329,168843,-2.499972439,51.4175339336,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6139,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6140,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6141,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6142,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6143,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6144,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6145,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6146,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6147,0180BAC30690,Rugby Club,Keynsham,Bath & NE Somerset,0180BAC30690,bthamjw,,,Rugby Club,en,,,,,Bristol Road,en,,,W-bound,en,W,E0054815,Keynsham,Bristol,,,,,,0,U,364887,168927,-2.5063367709,51.4182619363,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6148,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6149,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6150,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6151,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6152,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6153,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6154,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
6155,0180BAC30689,Keynsham Cemetery,Keynsham,Bath & NE Somerset,0180BAC30689,bthamad,,,Keynsham Cemetery,en,,,,,Durley Hill,en,,,NW-bound,en,NW,E0054815,Keynsham,Bristol,,,,,,0,U,364447,169250,-2.5126965843,51.4211386826,BCT,MKD,OTH,,,,1,2014-10-21T13:55:27,2014-07-14T15:18:18,0,new,act
10822,0180BAC30191,Lodge Gardens,Odd Down,Bath & NE Somerset,0180BAC30191,bthjagp,,,Lodge Gardens,en,,,,,Upper Bloomfield Road,en,,,NE-bound,en,NE,E0035066,Odd Down,Bath,,,,,,0,U,373647,162290,-2.3798691755,51.3590605403,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
10823,0180BAC30192,Noads Corner,Odd Down,Bath & NE Somerset,0180BAC30192,bthjagt,,,Noads Corner,en,,,,,Frome Road,en,,,NW-bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,373651,162433,-2.3798223619,51.3603465449,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
