,RouteLinkId,From,To,From_AtcoCode,From_LocalityName,From_Latitude,From_Longitude,To_AtcoCode,NaptanCode,To_LocalityName,To_Latitude,To_Longitude
29656,RL_40-41-_-y10-1-H-2-2,0180BAC30148,0180BAC30592,0180BAC30148,Oldfield Park,51.3752815862,-2.3687536995,0180BAC30592,bthjpad,Bath City Centre,51.3786537172,-2.3600303787
29657,RL_40-14-_-y10-1-R-1-12,0180BAC30150,0180BAA01322,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01322,bthmtwt,Bath City Centre,51.3778732894,-2.3594207898
29658,RL_40-14-_-y10-1-R-3-12,0180BAC30150,0180BAA01322,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01322,bthmtwt,Bath City Centre,51.3778732894,-2.3594207898
29659,RL_40-178-A-y10-1-R-1-43,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29660,RL_40-178-A-y10-1-R-2-31,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29661,RL_40-178-A-y10-1-R-6-57,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29662,RL_40-184-_-y10-1-R-1-77,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29663,RL_40-184-_-y10-1-R-3-68,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29664,RL_40-184-_-y10-1-R-4-65,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29665,RL_40-184-_-y10-1-R-5-43,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29666,RL_40-184-_-y10-1-R-6-36,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29667,RL_40-184-_-y10-1-R-7-31,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29668,RL_40-173-_-y10-1-H-1-66,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29669,RL_40-379-_-y10-1-R-2-78,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29670,RL_40-379-_-y10-1-R-5-31,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29671,RL_40-178-_-y10-1-R-5-31,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29672,RL_40-178-_-y10-1-R-6-76,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29673,RL_40-178-_-y10-1-R-7-93,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29674,RL_40-178-_-y10-1-R-21-44,0180BAC30150,0180BAA01326,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01326,bthmwam,Bath City Centre,51.3778558346,-2.3592482342
29675,RL_40-4-_-y10-1-R-3-20,0180BAC30150,0180BAC49599,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29676,RL_40-4-_-y10-1-R-5-20,0180BAC30150,0180BAC49599,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29677,RL_40-9-_-y10-1-R-2-9,0180BAC30065,0180BAC49599,0180BAC30065,Widcombe,51.3765284613,-2.3551717483,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29678,RL_40-1-_-y10-1-R-4-8,0180BAC30065,0180BAC49599,0180BAC30065,Widcombe,51.3765284613,-2.3551717483,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29679,RL_40-1-_-y10-1-R-6-8,0180BAC30065,0180BAC49599,0180BAC30065,Widcombe,51.3765284613,-2.3551717483,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29680,RL_40-1-_-y10-1-R-11-8,0180BAC30065,0180BAC49599,0180BAC30065,Widcombe,51.3765284613,-2.3551717483,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29681,RL_40-20A-_-y10-1-H-1-8,0180BAC30065,0180BAC49599,0180BAC30065,Widcombe,51.3765284613,-2.3551717483,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29682,RL_40-20A-_-y10-1-H-4-8,0180BAC30065,0180BAC49599,0180BAC30065,Widcombe,51.3765284613,-2.3551717483,0180BAC49599,bthmtmd,Bath City Centre,51.3783527443,-2.3614073843
29683,RL_40-9-_-y10-1-H-1-20,0180BAC30150,0180BAA01317,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29684,RL_40-1-_-y10-1-H-5-22,0180BAC01277,0180BAA01317,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29685,RL_40-1-_-y10-1-H-10-22,0180BAC01277,0180BAA01317,0180BAC01277,Bath City Centre,51.3801941851,-2.3620253833,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29686,RL_47-X72-_-y10-2-R-1-135,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29687,RL_47-X72-_-y10-2-R-3-130,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29688,RL_47-X72-_-y10-2-R-4-104,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29689,RL_47-X72-_-y10-2-R-5-129,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29690,RL_47-X72-_-y10-2-R-8-137,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29691,RL_47-X72-_-y10-2-R-9-102,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29692,RL_47-X72-_-y10-2-R-10-101,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29693,RL_47-X72-_-y10-2-R-11-144,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29694,RL_47-X72-_-y10-2-R-12-145,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29695,RL_47-X72-_-y10-2-R-13-130,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29696,RL_47-X72-_-y10-2-R-15-55,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29697,RL_47-X72-_-y10-2-R-16-43,0180BAC30612,0180BAA01317,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29698,RL_40-20C-_-y10-1-H-3-54,0180BAC30611,0180BAA01317,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29699,RL_40-20C-_-y10-1-H-4-68,0180BAC30611,0180BAA01317,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29700,RL_40-20C-_-y10-1-H-6-68,0180BAC30611,0180BAA01317,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29701,RL_40-20C-_-y10-1-H-9-68,0180BAC30611,0180BAA01317,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29702,RL_40-9-_-y10-1-R-2-10,0180BAC49599,0180BAA01317,0180BAC49599,Bath City Centre,51.3783527443,-2.3614073843,0180BAA01317,bthmtwd,Bath City Centre,51.3779017619,-2.358932492
29703,RL_40-179-A-y10-1-R-2-57,0180BAC30150,0180BAA01328,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01328,bthmwat,Bath City Centre,51.3778471071,-2.3591619564
29704,RL_40-179-A-y10-1-R-3-61,0180BAC30150,0180BAA01328,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01328,bthmwat,Bath City Centre,51.3778471071,-2.3591619564
29705,RL_40-179-_-y10-1-R-1-59,0180BAC30150,0180BAA01328,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01328,bthmwat,Bath City Centre,51.3778471071,-2.3591619564
29706,RL_40-179-_-y10-1-R-5-67,0180BAC30150,0180BAA01328,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01328,bthmwat,Bath City Centre,51.3778471071,-2.3591619564
29707,RL_41-267-_-y10-8-R-3-54,0180BAC30150,0180BAA01328,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01328,bthmwat,Bath City Centre,51.3778471071,-2.3591619564
29708,RL_40-37-_-y10-1-R-4-57,0180BAC30350,0180BAA01328,0180BAC30350,Bath City Centre,51.3811128052,-2.3644610367,0180BAA01328,bthmwat,Bath City Centre,51.3778471071,-2.3591619564
29709,RL_40-13-_-y10-1-H-2-16,0180BAC30150,0180BAA01344,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01344,bthmwja,Bath City Centre,51.3780186984,-2.3589190382
29710,RL_40-13-_-y10-1-H-3-16,0180BAC30150,0180BAA01344,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01344,bthmwja,Bath City Centre,51.3780186984,-2.3589190382
29747,RL_41-267-A-y10-9-H-5-45,0180BAC30150,0180BAC49598,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAC49598,bthmtma,Bath City Centre,51.3782266385,-2.361478233
29748,RL_41-267-A-y10-9-H-6-45,0180BAC30150,0180BAC49598,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAC49598,bthmtma,Bath City Centre,51.3782266385,-2.361478233
29749,RL_41-267-A-y10-9-H-7-45,0180BAC30150,0180BAC49598,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAC49598,bthmtma,Bath City Centre,51.3782266385,-2.361478233
29750,RL_41-267-A-y10-9-H-8-45,0180BAC30150,0180BAC49598,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAC49598,bthmtma,Bath City Centre,51.3782266385,-2.361478233
29751,RL_40-768-_-y10-1-H-4-57,0180BAC30150,0180BAA01321,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29752,RL_40-768-_-y10-1-H-5-22,0180BAC30150,0180BAA01321,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29753,RL_40-768-_-y10-1-H-8-38,0180BAC30150,0180BAA01321,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29754,RL_40-768-_-y10-1-H-9-42,0180BAC30150,0180BAA01321,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29755,RL_40-768-_-y10-1-H-10-58,0180BAC30150,0180BAA01321,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29756,RL_47-228-_-y10-1-H-2-40,0180BAC30612,0180BAA01321,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29757,RL_47-228-_-y10-1-H-3-20,0180BAC30612,0180BAA01321,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29758,RL_48-620-A-y10-1-H-1-55,0180BAC30612,0180BAA01321,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29759,RL_48-620-A-y10-1-H-6-56,0180BAC30612,0180BAA01321,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29760,RL_48-620-A-y10-1-H-7-45,0180BAC30612,0180BAA01321,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29761,RL_48-620-A-y10-1-H-16-54,0180BAC30612,0180BAA01321,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29762,RL_40-752-_-y10-1-R-2-1,0180BAC30611,0180BAA01321,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29763,RL_47-79-_-y10-2-R-1-5,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29764,RL_47-79-_-y10-2-H-5-26,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29765,RL_47-79-_-y10-2-H-6-22,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29766,RL_47-79-_-y10-2-H-7-22,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29767,RL_47-79-_-y10-2-H-8-22,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29768,RL_40-700-_-y10-1-H-1-21,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29769,RL_40-734-_-y10-1-H-1-14,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29770,RL_40-716-_-y10-1-H-2-29,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29771,RL_40-716-_-y10-1-H-3-21,0180BAC30601,0180BAA01321,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29772,RL_40-768-_-y10-1-H-7-62,0180BAY38425,0180BAA01321,0180BAY38425,Bath City Centre,51.380549584,-2.3662958073,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29773,RL_40-768-_-y10-1-H-11-61,0180BAY38425,0180BAA01321,0180BAY38425,Bath City Centre,51.380549584,-2.3662958073,0180BAA01321,bthmtwp,Bath City Centre,51.3778732012,-2.3594495257
29774,RL_40-175-_-y10-1-R-1-42,0180BAC30150,0180BAA01318,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29775,RL_40-175-_-y10-1-R-2-21,0180BAC30150,0180BAA01318,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29776,RL_40-175-_-y10-1-R-3-25,0180BAC30150,0180BAA01318,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29777,RL_40-175-_-y10-1-R-4-21,0180BAC30150,0180BAA01318,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29778,RL_40-175-_-y10-1-R-10-53,0180BAC30150,0180BAA01318,0180BAC30150,Oldfield Park,51.3772005567,-2.3647029611,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29779,RL_40-12-_-y10-1-H-2-13,0180BAC49600,0180BAA01318,0180BAC49600,Bath City Centre,51.3785058252,-2.3613367475,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29780,RL_40-4-_-y10-1-H-2-13,0180BAC30611,0180BAA01318,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29781,RL_40-13-_-y10-1-R-5-17,0180BAC30611,0180BAA01318,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29782,RL_40-13-_-y10-1-R-6-17,0180BAC30611,0180BAA01318,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29783,RL_40-13-_-y10-1-R-7-17,0180BAC30611,0180BAA01318,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29784,RL_40-2-_-y10-1-H-2-13,0180BAC30601,0180BAA01318,0180BAC30601,Bath City Centre,51.3787619015,-2.3569994676,0180BAA01318,bthmtwg,Bath City Centre,51.3779276803,-2.3592775331
29785,RL_40-14-_-y10-1-R-1-13,0180BAA01322,0180BAC30341,0180BAA01322,Bath City Centre,51.3778732894,-2.3594207898,0180BAC30341,bthjmwp,Bath City Centre,51.3792265359,-2.3608969931
29786,RL_40-14-_-y10-1-R-4-1,0180BAA01322,0180BAC30341,0180BAA01322,Bath City Centre,51.3778732894,-2.3594207898,0180BAC30341,bthjmwp,Bath City Centre,51.3792265359,-2.3608969931
29787,RL_40-1-_-y10-1-R-4-10,0180BAA01330,0180BAC30341,0180BAA01330,Bath City Centre,51.3778383796,-2.3590756787,0180BAC30341,bthjmwp,Bath City Centre,51.3792265359,-2.3608969931
29788,RL_40-1-_-y10-1-R-11-10,0180BAA01330,0180BAC30341,0180BAA01330,Bath City Centre,51.3778383796,-2.3590756787,0180BAC30341,bthjmwp,Bath City Centre,51.3792265359,-2.3608969931
29789,RL_40-14-_-y10-1-R-1-14,0180BAC30341,0180BAC30343,0180BAC30341,Bath City Centre,51.3792265359,-2.3608969931,0180BAC30343,bthjmtd,Bath City Centre,51.3809031542,-2.3624764217
29790,RL_40-14-_-y10-1-R-4-2,0180BAC30341,0180BAC30343,0180BAC30341,Bath City Centre,51.3792265359,-2.3608969931,0180BAC30343,bthjmtd,Bath City Centre,51.3809031542,-2.3624764217
29791,RL_40-1-_-y10-1-R-4-11,0180BAC30341,0180BAC30343,0180BAC30341,Bath City Centre,51.3792265359,-2.3608969931,0180BAC30343,bthjmtd,Bath City Centre,51.3809031542,-2.3624764217
29792,RL_40-1-_-y10-1-R-11-11,0180BAC30341,0180BAC30343,0180BAC30341,Bath City Centre,51.3792265359,-2.3608969931,0180BAC30343,bthjmtd,Bath City Centre,51.3809031542,-2.3624764217
30185,RL_40-21-_-y10-1-H-1-3,0180BAC30355,0180BAC30348,0180BAC30355,Lower Weston,51.3855844094,-2.3778325383,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30186,RL_40-21-_-y10-1-H-3-3,0180BAC30355,0180BAC30348,0180BAC30355,Lower Weston,51.3855844094,-2.3778325383,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30187,RL_40-14-_-y10-1-H-2-14,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30188,RL_40-14-_-y10-1-H-6-14,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30189,RL_40-A4-_-y10-2-R-1-45,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30190,RL_40-39-_-y10-1-R-2-40,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30191,RL_48-319-_-y10-1-R-3-79,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30192,RL_48-319-_-y10-1-R-5-90,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30193,RL_40-38-_-y10-1-R-1-57,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30194,RL_40-38-_-y10-1-R-3-40,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30195,RL_40-38-_-y10-1-R-7-57,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30196,RL_40-38-_-y10-1-R-9-40,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30197,RL_40-X39-_-y10-1-R-2-34,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30198,RL_40-1-_-y10-1-H-5-19,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30199,RL_40-1-_-y10-1-H-10-19,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30200,RL_40-37-_-y10-1-R-4-55,0180BAC30351,0180BAC30348,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30348,bthjgtj,Bath City Centre,51.3819240584,-2.3667091255
30217,RL_40-716-_-y10-1-H-2-25,0180BAC30351,0180BAC30474,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30474,bthjmjp,Bath City Centre,51.3838129096,-2.3636490165
30218,RL_40-716-_-y10-1-H-3-17,0180BAC30351,0180BAC30474,0180BAC30351,Kingsmead,51.3839786737,-2.3710078556,0180BAC30474,bthjmjp,Bath City Centre,51.3838129096,-2.3636490165
30219,RL_40-14-_-y10-1-H-2-15,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30220,RL_40-14-_-y10-1-H-6-15,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30221,RL_40-A4-_-y10-2-R-1-46,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30222,RL_40-39-_-y10-1-R-2-41,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30223,RL_48-319-_-y10-1-R-3-80,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30224,RL_48-319-_-y10-1-R-5-91,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30225,RL_40-38-_-y10-1-R-1-58,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30226,RL_40-38-_-y10-1-R-3-41,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30227,RL_40-38-_-y10-1-R-7-58,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
30228,RL_40-38-_-y10-1-R-9-41,0180BAC30348,0180BAC30350,0180BAC30348,Bath City Centre,51.3819240584,-2.3667091255,0180BAC30350,bthjmdt,Bath City Centre,51.3811128052,-2.3644610367
